ParticipantID,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,prolificID,BA_1,BA_2,BA_3,BA_4,SE1,BMIS_sad_1,BMIS_shame_1,BMIS_guilt_1,BMIS_tired_1,BMIS_nervous_1,BMIS_calm_1,BMIS_fedup_1,BMIS_loving_1,BMIS_angry_1,BMIS_lively_1,BMIS_caring_1,BMIS_content_1,BMIS_gloomy_1,BMIS_jittery_1,BMIS_drowsy_1,BMIS_happy_1,Q1 RP1,Q2 RP2,Q3 RP3,Q4 RP4,Q5 RP5,Q6 RP6,Q7 RP7,Q8 RN1,Q9 RN2,Q10 RN3,Q11 RN4,Q12 RN5,Q13 RN6,Q14 RN7,Q15 LP1,Q16 LP2,Q17 LP3,Q18 LP4,Q19 LP5,Q20 LP6,Q21 LP7,Q22 LN1,Q23 LN2,Q24 LN3,Q25 LN4,Q26 LN5,Q27 LN6,Q28 LN7,spwtime_First Click,spwtime_Last Click,spwtime_Page Submit,spwtime_Click Count,attentioncheck_nb,discrepancy_nb,BMIS_sad_2,BMIS_shame_2,BMIS_guilt_2,BMIS_tired_2,BMIS_nervous_2,BMIS_calm_2,BMIS_fedup_2,BMIS_loving_2,BMIS_angry_2,BMIS_lively_2,BMIS_caring_2,BMIS_content_2,BMIS_gloomy_2,BMIS_jittery_2,BMIS_drowsy_2,BMIS_happy_2,credibility,objective,valid,useful,rl_product_choice,rl_shop_intentions,rl_purchase,rl_wom,rr_product_choice,rr_shop_intentions,rr_purchase,rr_wom,attentioncheck_b,discrepancy_b,SE_2,age,race,education,polit_affil,polit_affil_4_TEXT,polit_affil_cont_1,gender,gender_4_TEXT,iat_prev,iat_racial,iat_racial_time,iat_racial_quant,recent_results,nobias_white,nobias_black,bias_white,bias_black
92,2023-10-21 14:24:45,2023-10-21 14:33:26,0,100,520,1,2023-10-21 14:33:26,R_R20ym5p7Tw96WRz,anonymous,EN,2,5d268981c22768000166c7c7,2,2,3,2,1,3,4,4,3,3,2,3,1,2,1,3,1,3,2,3,3,"28C982,20C584,17C774,25C606,21C568,27C705,23C666,21C714,26C606,18C625,19C645,22C549,24C609,20C560,17C745,25C649,27C512,24C509,28C460,19X1184,END","9C1093,2C594,13C923,14C514,15C603,4C631,11C704,8C766,1C694,9C655,8C859,6C615,12C581,5C811,14C642,7C895,6C740,3C718,16C748,10C665,END","17C720,14C689,24C764,2C573,19C608,9C670,23C707,10C693,22C702,7C719,25C740,8C883,21C634,5C963,18C646,12C653,27C850,13C661,26C778,4C681,END","19C610,6C573,25C633,9C505,18C513,5C883,18C1000,1C730,21C640,16C560,20X883,10X1282,17C832,15C742,23C724,14C670,27C849,2C713,22C446,14C670,28C796,3X938,21C812,5X1568,24C1182,7C576,23C1000,12C620,19C647,8C1428,24C814,13C695,25C732,4C761,26X1142,11C676,17C766,13C791,28C650,4C712,END","11C724,6C658,6C508,13C642,14X1094,9C721,15C612,11C494,11C424,13C602,13C456,1X816,4C534,2C612,1C543,10C539,12C523,16C509,4X1014,3C593,10C897,8C689,9C741,14X1069,5X841,6X1132,7C823,15C713,4C656,2C545,1C487,3C461,12X813,5C743,8C734,10C714,16C719,9X988,8C695,7C608,END","17C964,11C484,25X867,13C1091,20C617,3C695,26C722,8C687,28C713,16C584,18C521,7C691,27C679,5C562,22C656,2C550,24C527,15X837,19C645,9C917,END","27C732,1C532,18C535,14C696,24C677,10X1028,25C620,3C683,25C628,12X802,26C953,16C725,22C709,15C637,22C508,13X1230,26X1042,11X1204,24C922,1C530,18C689,5C658,19C533,9C533,20C491,7C810,17C612,4C605,28C753,7C431,23C546,6C528,20X792,16C642,21C617,8C640,27C656,2X1181,17C763,9C727,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.51,0,,,3,3,3,4,2,2,3,1,2,1,2,3,4,2,3,2,3,3,2,1,,,,,6,5,5,4,1,4,1,22,1,2,2,,2,2,,21,,,,,,,,3
93,2023-10-21 14:18:06,2023-10-21 14:33:33,0,100,926,1,2023-10-21 14:33:34,R_ahpQzF8ImYVT1f3,anonymous,EN,2,5c830a66d6a4d0000164097d,1,1,1,1,5,1,1,1,1,1,3,1,1,1,3,3,4,1,1,1,3,,,,,,,,,,,,,,,"27C1072,28C549,25C549,24C555,27C549,24C576,28C581,17C565,25C648,23C618,19C615,18C549,22C512,20C480,21C420,26X1045,18C677,20C712,22C727,21C626,END","16C1328,10C759,13C681,1C589,5C595,6C709,14C691,3C689,5C674,4C706,8C742,15C679,11C728,15C765,7C675,1C741,9C761,2C753,11C684,12C694,END","18C1016,11C882,21C721,5C735,22C642,14C803,25C647,15C581,23C637,7C974,20X714,2X1546,17X1993,3C1344,24C886,4C911,27C888,9C985,28C844,10C775,END","23C923,16C1272,17C800,1C1001,28C957,7C839,23C1061,10C1312,18C909,8C1106,27C1006,4C1175,25C1077,10C1016,22C931,9X1376,25C729,14X1203,22C766,5C515,21C567,12C697,24C495,3C748,18C834,11C770,27C460,15C520,17C635,2C509,20C474,13C809,26C747,6C786,21C716,9C729,19C705,5C892,28C609,1C1539,END","13C1568,14C791,5C730,6C692,16C679,11C716,12C704,9C726,8C656,5C649,16C630,2C848,12C666,9C687,13C698,12C678,15C1000,11C1109,2C711,8C899,4C676,13C937,6C819,7C742,7C549,14C597,3C654,3C471,4C582,10C605,1C540,16C530,7C529,8C550,10C532,11C539,15X689,6X598,1C551,1C463,END","25C1008,10C659,24C862,5C634,26C660,6C651,21C532,9C680,27C674,13C674,19C701,11C641,18C641,7C652,22C604,14C677,28C670,2C699,17C742,4C641,END","22C759,2C850,24C712,10C1484,20C886,11C803,26C768,1C643,28C516,12X1098,26C713,7C637,18C464,8C804,21C568,16C538,27C541,12C503,20C562,6C550,19C564,9C613,25C525,7C499,28X590,3C526,19C516,13C564,22C502,14X663,23X655,6C485,21C549,16C592,17C565,5C681,27C630,4C610,23C664,15X985,END",,,,,,,,0,0,2.511,0,,,1,1,1,1,1,3,1,1,1,3,1,4,1,1,1,3,1,1,1,1,,,,,42,6,6,6,1,4,5,29,1,3,1,,7,1,,22,22,"On prolific, many months ago I have done one.",2,1,,,,3
94,2023-10-21 14:21:07,2023-10-21 14:33:36,0,100,748,1,2023-10-21 14:33:37,R_CmM0PqB6c0WPUHL,anonymous,EN,2,63d40f21ea1c311723c7c847,3,5,5,5,4,1,1,1,2,3,4,1,2,1,3,3,4,1,1,3,4,,,,,,,,"19C855,19C685,23C653,18C662,17C901,17C740,22C677,25C668,20C772,28C725,28C693,24C796,26C677,21C725,27C717,25C653,18C701,23C693,24C677,20C662,END","1C1183,11C605,14C868,2C636,5X1356,7C798,9C708,4C621,15C685,8C772,13C693,16C716,6C781,5C756,9C710,12C692,10C724,15C756,7C821,3C733,END","27C800,9C669,19C725,5C805,28C669,11C653,22C614,13C661,20C660,3C621,23C773,6C852,18C653,15C741,25C805,7C741,24C726,16C661,21C653,8C622,END","18C711,6C670,26C651,12C661,17C668,12C820,20C642,15C776,28C685,5C565,23C693,3C651,28C661,1C749,26C572,1C581,22C542,15C726,19C581,10C684,20C517,5C685,22C653,16C693,24C629,11C661,18C653,2C701,23C563,14C724,21C612,9C805,21C532,8C549,27C557,4X932,25C684,13C725,27C773,7X1022,END","11C640,1C581,16C660,12C613,13C613,8C845,16C693,9C692,7C773,7C644,5C646,8C709,14C660,4C659,13C782,11C573,5C589,14C653,10C597,13C517,15C724,6C644,2C677,2C596,11C589,1C701,8X892,3C661,6C917,9C621,12C845,16C524,5C613,2C1116,10C727,15C548,3C580,4C542,1C653,9C524,END","17C1016,15C781,26C845,1C821,20C597,13C1141,23C557,3C821,25C685,14X1100,18C901,11C909,24C774,6C733,19C605,7C660,28C707,16C670,22C628,5X1061,END","17C720,16X1068,19C701,15C725,27C644,5C606,18C533,6C715,26C598,2C709,18C533,13C533,25C565,11X1160,26C626,3C574,28C621,14X1046,27C685,4C541,21C540,8C901,23C581,10C996,25C469,9C637,24C548,7C917,21C542,11C900,23C597,12C701,19C539,1C773,22C517,5C645,17C517,1C685,20C505,13C601,END",,,,,,,,,,,,,,,0,0,2.606,0,,,1,2,2,3,3,4,1,3,1,3,3,4,1,1,3,4,3,3,3,2,,,,,6,5,5,5,1,4,4,32,1,3,2,,2,1,,21,,,,,,,,3
95,2023-10-21 14:19:07,2023-10-21 14:34:39,0,100,931,1,2023-10-21 14:34:39,R_ZFb3S5YOhPN44nf,anonymous,EN,2,5dc3552003f8562725a1b956,3,5,5,6,2,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,"19C3675,23C2032,25C1227,27C3119,20C2636,18C757,26C1721,20C1203,27C1750,28C2939,22C1500,26C1503,19C1130,25C1807,21C1141,24C1295,17C918,17C1561,18C1095,23C1497,END","4C4959,12C1493,11C988,2C1239,15C1430,10C1307,7C1171,14C1372,8C1547,9C1534,10C790,8C1530,7C2022,5C667,1C714,6C845,16C1398,12C1223,13C2493,3C1510,END","17C4427,8C1667,19C1273,15C2608,27C2623,3C1164,21C1157,7C1282,24C1300,11C1393,22C734,16C1057,20C702,1C1238,26C1273,12C1545,23C1389,14C1178,28C1324,2C2606,END","19C1514,16C1523,20C720,6C1193,21C974,3C1251,18C1000,16C1016,21C581,9C1181,18C678,10C1199,26C1175,2C1593,22C1402,11C883,27C1159,3C1446,28C1406,5C854,17C1053,13C2082,17C703,1C1260,27C735,7C696,23C1184,14C1332,25C2016,5C626,20C963,8C1465,24C991,4C688,28C693,15C1693,25C1286,12C1154,24C1368,11C1150,END","15C988,13C711,10C1064,15C691,5C1054,3C701,8C1744,2C741,9C1430,8C1397,14X2390,15C2126,10C990,4C1186,3C812,13C1309,6C952,12C1304,16C1095,16C586,10C802,6C1335,6C594,7C1022,14C1203,1X2481,11C2073,8C2014,5C569,9C1040,16C705,1C985,12C1115,7C1589,11C1019,3C1100,13C1024,4C843,7C993,2C874,END","26C2682,12C1161,20X1341,1C3293,27C3264,7C2664,28C1461,2C1902,22C898,13C3150,19X2674,6C1733,25C1359,10C1278,21C1177,15C1463,24C1366,16C897,17C1081,5C933,END","24X2694,13C1216,20C852,15C1057,28C839,1C843,24C2338,9X1473,18C1962,9C1038,17C835,5C1322,22C1215,10C865,18C756,16C1452,19C891,8C952,21C782,14C1019,23C954,3C899,21C858,6C1699,26C1021,2C901,27C911,12C1124,17C808,15C1613,25C781,6C986,28C842,7C821,27C1026,8C1003,19C876,11C1050,26C730,4C1177,END",0,0,2.51,0,4,3,2,2,2,3,3,3,2,3,2,2,3,3,3,3,3,3,5,6,6,6,,,,,13,5,2,5,,,2,35,1,3,2,,0,1,,21,,,,,,1,,
96,2023-10-21 14:18:29,2023-10-21 14:34:39,0,100,969,1,2023-10-21 14:34:40,R_1OK8ZDG863viHFl,anonymous,EN,2,61255c5cd3dc2cfd8fbc101d,5,5,5,5,4,3,1,1,4,3,2,2,2,2,1,2,3,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,"27C1115,19C849,28C927,24C780,27C688,18C720,18C787,23C877,20C817,25C827,26C885,28C856,17C1049,21C703,22C788,19C756,23C972,24C2773,22C819,21C795,END","2C2154,5C937,13C828,16C694,9C786,7C1387,6C879,7C1236,3C744,14C649,8C806,6C1032,12C877,16C888,10C855,15C863,1C788,11C1330,4C746,13C888,END","17C1232,15C815,26C938,6C831,28C804,1C802,23C864,2C774,20C761,14C728,19C778,12C889,21C757,3C1328,24C1182,10C1543,27C872,13C884,22C681,4C810,END","18C879,14C1197,18C919,12C707,23C782,16C790,17C836,6C985,17C794,2C1065,25C757,13C942,20C1068,5C864,21C790,8C1234,23C871,12C807,26C803,3C1297,27C839,11C862,22C806,7C1055,24C871,8C816,27C890,10C1268,20C765,15C861,26C871,1C1034,24C763,9C938,19C748,7C1055,21C769,16C719,28C847,4C838,END","15C915,7C789,2C948,12C869,16C704,5C847,2C923,14C811,8C842,15C1152,5C805,6X2349,14C1886,2C911,4C718,10C867,9C1325,4C950,3C719,8C614,7C843,6C775,1C1923,15C796,13C738,9C708,10C767,16C667,1C752,12C1062,6C937,13C904,11C1085,16C779,4C970,12C1243,3C933,11C832,3C907,13C796,END","17C1015,15C885,18C813,16C867,22C933,12C1148,23C1798,9C873,25C966,14C972,28C931,6X1508,27C1711,1C1343,21C678,3C991,26C1415,5C1095,20C652,2C783,END","28X7183,12C1362,24C877,8C1423,25C1060,14C1523,26C932,6C1001,17C808,2C2457,20C732,11C915,24C857,3C1301,20C922,5C774,28C812,10C1049,18C852,1C1871,22C779,5C1452,21C743,16C904,23C826,15C1223,19C834,9C1087,18C901,2C1099,27C903,13C1431,17C1429,4C705,23C965,7C2045,22C864,14C966,26C1284,15X2230,END",0,0,2.611,0,4,4,2,1,1,3,1,3,1,1,1,2,1,3,1,3,3,2,5,5,4,4,,,,,36,5,4,3,,,4,70,1,6,2,,1,1,,22,22,5 months ago,2,8,,1,,
97,2023-10-21 14:23:27,2023-10-21 14:35:05,0,100,698,1,2023-10-21 14:35:06,R_24ouIR17hyQ8Z1i,anonymous,EN,2,6296295f57c07906c9052955,1,1,5,5,1,3,4,4,3,3,2,3,2,2,2,2,2,3,3,2,2,,,,,,,,"18C857,23C732,17C784,21C736,25C638,20C791,20C678,24C637,28C652,22C628,22C520,23C674,25C1137,26C767,19C572,24X1052,28C700,19C638,27X734,21C767,END","14C1808,3C777,16C762,6C735,7C696,15C724,5C681,8C806,12C626,5C683,15C899,11C688,1C642,10C956,9C769,4C650,2C787,13C999,4C778,12C730,END","20C799,16C614,17C663,14C692,26C524,4C488,25C658,15C723,19C676,12C561,21C796,6C590,27C689,9C710,23C651,3C626,28C678,1C545,18C567,5C567,END","17C872,16C528,25C581,2C578,25C619,5C507,27C595,13C651,27C661,3C537,22X811,10C593,20C547,14C544,26C572,7C492,28C587,11C556,28C791,2C575,23C858,12C756,24X916,6C624,19C648,8C601,18C562,4C541,18C660,15C715,26C618,13X720,22C720,16C1594,21C730,9X792,21C551,1C558,20C699,3C649,END","16C1471,10C682,2C658,13C555,6C617,11C743,1C821,3C671,9C784,5C624,12C791,12C553,7C617,6C692,8C595,2C566,13C643,14C808,9C653,14C553,15C550,10C638,16C568,12C607,7C557,15C792,3C645,8C791,1C684,14C720,3C698,7C678,4C666,11C622,15C707,4C735,5C633,16C666,8C691,2C619,END","18C815,12C665,28C1057,6C637,20C597,9C982,26C752,3C737,21C620,7C673,25C638,15C571,19C600,16X1071,17C730,2C1136,24C682,1C714,23C647,11C760,END","23C807,11C838,25C757,13C519,27C605,15C668,28C358,5C614,26C577,1C548,28C585,6C644,17C617,4C606,25C617,2C678,24C696,3C518,24C611,13C706,26C650,12C722,22X949,14C893,18C832,7C598,19C625,12C545,21C660,10C851,17C591,9C683,20C573,1X755,20C806,8C651,18C667,4C516,21C611,16C566,END",,,,,,,,,,,,,,,0,0,2.614,0,,,3,4,4,3,3,2,2,2,2,2,2,2,3,3,2,2,5,5,5,5,,,,,22,5,5,5,1,3,1,37,1,5,2,,2,1,,22,22,1 year,1,2,,,,3
98,2023-10-21 14:27:18,2023-10-21 14:35:05,0,100,467,1,2023-10-21 14:35:06,R_3dLpFv6QlfHsnIk,anonymous,EN,2,6533d7749a72d58d2bf5ff75,6,2,6,6,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,"28C1892,18C809,24C817,19C867,27C961,21C680,24C791,25C862,26C792,17C781,19C1991,28C880,26C843,27C873,20C792,23C2035,22C770,20C896,21C706,17C1709,END","10C1777,5C693,14C875,13C796,11C760,9C860,7C686,8C818,2C671,1C683,13C666,15C787,16C700,6C735,5C599,12C633,9C789,4C656,4C590,3C667,END","20C9234,15C1341,21C1045,6C865,24C938,4C809,27C965,11X1781,28C936,12C750,18C760,2C1324,17X2122,8C958,25C965,16C675,26C832,7C1291,19C706,14C707,END","22C967,15C954,26C689,2C653,19C908,1C653,20C844,1C748,22C757,11C611,28C796,5C584,27C764,8C703,26C642,16C587,25C793,13C729,21C717,16C623,19C660,15C618,18C458,14C697,24X1156,10X1529,24C757,12C695,20C792,3C756,18C575,7C589,17C666,9X853,27C1397,6C735,23X1182,4C721,23C804,8C604,END","1C1026,3C646,9C901,13C501,2C660,7C441,16C620,2C579,12C659,6C450,9C687,8C465,15C695,10X1161,14C658,14C527,8C567,6C501,13C628,4X733,16C704,11C689,13X971,15C574,1X964,4C669,5C714,4C639,11C747,7X707,10C430,5X394,3X126,9X194,7X72,11C2,6X69,12C28,8C48,12C101,END","25C675,14C352,17X300,7C161,28C143,12C94,27C78,6X129,19X60,5X86,26C52,1X76,18X34,13C10,22X65,2X65,21C4,15X245,23X252,9X218,END","18X202,13C8,25C34,10C44,24X27,9C1,21C13,5X106,27C99,8X130,24C112,3X178,21X115,13X142,22X33,2X146,26C83,7X204,23C98,9X100,19X133,15C3,22X106,11C107,27C85,12X91,17X83,14X255,20C77,1X187,28C64,6C57,18X155,4X129,26C150,16C103,25X120,8C61,17X77,7X184,END",0,0,2.505,0,,,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,9,7,7,7,,,,,1,2,3,24,7,7,5,,3,1,,21,,,,,,,2,
99,2023-10-21 14:23:03,2023-10-21 14:35:32,0,100,748,1,2023-10-21 14:35:33,R_3PouKV2616pcoiT,anonymous,EN,2,633f050f498936a87592181c,1,5,5,5,4,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,,"28C988,28C534,23C667,19C637,18C714,17C841,26C670,19C612,24C908,25C556,21C662,20C574,20C591,26C713,22C561,25C694,17C676,23C693,22C716,27C664,END","7C627,13C669,8C590,1C590,10C584,3C675,6C667,4C578,12C638,13C526,9C668,16C606,15C620,4C589,5C627,11C719,2C658,14C738,14C578,7C706,END","17C847,2C606,26C720,6X1342,18C727,12X1304,19C764,9C1139,21C720,1C922,25C908,13C588,27C644,10C664,24C744,3C731,28C788,4X1995,22C760,14C702,END","24C959,2C641,24C793,9X1621,18C683,8C614,21C629,15C654,25C664,8C619,21C614,10X1575,23C861,15C1829,20C761,11C717,17C838,10C736,22C695,6X1433,26C757,14X1663,28C998,3X1916,28C857,4C706,20C684,1X1815,19C914,5C571,17C756,12C859,27C554,13C613,25C589,7X1332,26C1231,16C934,22C672,5C682,END","14C772,3C670,11C640,10C530,3C614,13C1034,7C650,11C636,8C649,5C545,15C652,6C644,5C574,1C578,7C570,1C580,2C766,12C568,6C621,16C625,3X1214,15C975,16C675,2C732,9C604,10C595,4C639,7C590,8C541,9C701,4C579,12C657,6C650,15X1124,13C872,5C642,11C613,10C553,14C620,12C562,END","19C677,16C677,20C586,9X669,24X1338,4C581,26C665,5C593,27C651,10C613,17C557,3C680,18C687,15C914,21C581,8C722,25C658,7C552,23C739,13C705,END","19C739,6C1059,23C712,1C625,28C595,3C609,20C702,4C685,17C682,12C800,18C572,6X1353,20C900,7C739,24C715,11C679,27C675,8C616,25C613,2C557,26C623,5C612,25C612,9C680,26C888,15C702,21C587,13C584,19C596,10C625,27C773,16C671,17C592,9C658,22C657,14C675,23C723,14C678,21C717,8C726,END",,,,,,,,0,0,2.606,0,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,4,3,3,,,,,7,5,4,4,,,4,63,1,5,2,,1,2,,22,22,1 year,5,8,,1,,
100,2023-10-21 14:27:10,2023-10-21 14:35:34,0,100,504,1,2023-10-21 14:35:35,R_2EiWbZ7hEYTRzgA,anonymous,EN,2,5c38231c688b59000102440a,2,2,2,2,3,2,1,1,4,2,3,2,2,2,1,2,2,2,1,4,2,"23C1642,27C1086,21C794,18C738,23C777,22C695,22C572,19C732,19C735,27C705,25C987,17C711,24C778,20C665,26C633,28C796,24C788,20C692,28C754,18C709,END","2C1523,15C888,5C674,9C828,11C709,13C774,6C745,7C785,6C767,12C1064,8C768,3C726,16C551,4C653,16C658,1C618,14C777,4C682,10C896,11C636,END","28C1571,13C1241,25C839,9C731,21C740,4C1564,22C681,10C655,18C821,6C1194,26C769,12C724,24C1042,14X1596,19C1041,7C615,23C722,5C854,20C747,2C1808,END","18C1004,2C764,22C672,14C691,26C646,11C728,21C780,8C684,22C712,1X1013,25C2045,6X1225,17C942,9C808,23C892,6C799,18C559,7C630,24C734,4C757,23C913,14C707,28C646,7C787,27C845,10C995,25C584,3C717,19C702,16C966,24C629,5C675,27X1183,15C1524,20C688,10C749,17C723,13C943,20C764,12C810,END","7C1116,14C755,12C644,12C542,4C602,11C715,10C820,4C644,15C1047,2C682,3C649,5C597,2C560,9C861,6C764,16C768,14C636,8C641,8C531,15X996,13X1331,1C1020,12C683,16C716,7C581,11C605,5C671,3X1006,8C685,1C566,16C513,6C703,5C622,13C605,4C673,9C805,1C674,15C762,10C677,13C576,END","22C810,6C996,26C709,14C730,18C771,7C865,24C706,9C793,27C745,15X1502,28C940,3X1954,17C874,1C926,21C950,5C1085,25C610,13C865,20C784,16C1343,END","26C872,6C672,19C678,13C974,23C662,12C1152,25C709,1C736,17C625,7C670,24C757,8C739,22C628,9C679,20C582,9C568,22C625,10C707,18C581,11C607,17C560,16C590,27X1043,16X1673,28C751,8X1165,20C711,1C662,26C940,5C1013,21C564,15C1036,18C824,3C784,27C660,14C734,28C776,4C903,23C623,2C741,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.521,0,4,4,2,1,1,4,1,2,2,2,2,2,2,2,2,1,4,2,4,4,4,4,,,,,35,4,4,4,,,3,30,"1,6",5,3,,0,3,,22,22,Sometime this year.,At least five times.,4,,1,,
101,2023-10-21 14:36:03,2023-10-21 14:36:17,0,100,13,1,2023-10-21 14:36:18,R_3HBkUiSUlcZc3G9,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2023-10-21 14:20:01,2023-10-21 14:36:18,0,100,976,1,2023-10-21 14:36:19,R_2rkBtYfnjrScAQe,anonymous,EN,2,62aa4399fa1aadf5ab91fff8,5,5,5,5,4,2,1,1,3,1,4,1,3,1,2,3,4,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,"24C1279,27C775,23C823,18C816,25C882,26C706,20C769,17C985,27C799,28C832,17C724,26C835,21C822,18C799,23C850,22C811,22C765,21C879,28C909,19C875,END","12C1405,2C1104,5C916,4C983,12C1004,6C929,3C849,14C813,8C866,15C847,3C852,1C847,7C754,11X1355,10X1664,9X1815,10C859,13C877,16C780,5X1276,END","25C1281,8C1027,17C932,7C886,28C949,11C1359,24C1066,13C1016,20C894,5C962,26C892,15C1074,19C830,12C898,23C866,4C804,22C796,9C1157,18C968,6C981,END","28C1027,8C1248,25C1474,6C1017,23C810,9X1375,18C713,3C961,24C720,12C971,19C724,7C836,22C753,12C834,26C759,2C596,17C781,1C1028,20C736,13C792,21C703,15C798,27C824,9C1015,18C777,6C871,27C847,2C878,22C873,14C885,24C1006,11C1377,20C710,16C776,19C732,4C966,28C871,5C812,26C661,10C914,END","10C1245,15C714,1C933,9C1155,6C934,2C1103,6C735,2C836,11C891,10C783,12C1022,16C832,12X1155,1C915,3C882,8C860,7C909,13C783,16C796,13C898,1C916,16X1282,15C883,9C802,5C873,10C957,9C961,8C896,14C847,7C1107,11C1031,8C961,4C765,3C934,4C881,13C918,14C828,5C1124,3C869,7C987,END","22C1184,5C822,27C966,8C1052,23C944,15C888,24C944,16C740,17C896,1C1220,28C1008,2C1046,20C1617,14C1123,19C874,4C1512,26C888,13C813,21C788,12X1286,END","22C1020,2C981,19C749,15C965,25C923,2C1350,27C1050,5C895,28X1959,7C1540,27C1282,3C1220,26C1082,10C1050,18C879,11X1612,19C1102,1C1009,25C988,8C933,23C971,8C1000,22C1128,6C802,24C961,13C989,18C892,13C1718,28C1118,9C803,20C807,14C1154,21C919,15X1332,17C819,12C1224,17C876,16C1172,26C898,4C994,END",0,0,2.507,0,,,3,1,1,3,1,4,1,3,1,2,3,3,3,1,3,3,6,5,5,5,,,,,35,7,6,7,1,2,5,51,1,6,3,,4,1,,22,21,,,,,,,3
103,2023-10-21 14:36:38,2023-10-21 14:36:44,0,100,6,1,2023-10-21 14:36:45,R_2dGRcIJKr3FEx8A,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2023-10-21 14:26:46,2023-10-21 14:36:55,0,100,608,1,2023-10-21 14:36:56,R_xrBrbWlweLURcwp,anonymous,EN,2,652da7c42cac6d10ff9de007,6,5,6,5,3,4,3,3,4,4,2,4,2,3,2,3,1,4,4,3,1,,,,,,,,"20C2405,17C1072,27C869,17C725,24C1438,25C879,22C686,19C713,21C595,25C710,19C778,24C799,26C766,21C1006,18C1101,23C789,28C712,22C629,23C787,27C918,END","12C2648,10C1108,8C901,15C939,16C1143,11C966,7C765,6C695,3C676,7C664,1C864,9C847,1C841,13C953,5C612,2C849,10C836,4C932,11C658,14C937,END","26C1051,14C1879,19C698,12C760,27C713,1C1544,17C684,11C1094,28C713,3C784,24C831,5C627,22C842,10C651,25C685,7C2672,18C586,6C682,21C1040,13C614,END","25C763,9C758,26C879,16C1377,17C771,13C1096,28C914,6C3702,28C741,11C640,23C685,2C738,20C496,10C760,22C597,6C834,18C599,3C818,19C1057,15C805,25C1227,16C1006,24C641,5C894,26C677,15C612,20C466,8C658,22C652,7C982,27C982,12C842,21C641,7C653,21C621,4C770,17C889,14C1308,27C597,1C581,END","6C2401,9C1109,1C963,16C926,8C666,10C792,5C718,4C671,14C746,7C654,12C699,6C1072,6C537,11C1583,13C729,3C767,12C1537,10C1093,2C711,7C775,8C609,1C635,11C630,5C1172,2C1393,13C707,3C1193,15C863,15C1112,16C1049,7C3726,11C847,9C861,8C882,16C742,14C870,13C818,4C555,1C725,12C659,END","18C2515,14C1390,23C1336,2C1684,22C920,7C1960,26C1000,10C927,20C924,13C2067,17C1056,5C1528,25C1053,1C890,21C1380,6C1912,27C2492,9C942,24C910,11C821,END","17C813,1C1329,19C722,8C737,26C794,12C567,23C776,2C950,26C727,7C1312,19C1493,9C2163,24C604,14C1472,22C1243,6C2832,24C1115,15C5382,20C898,11C6196,20C732,13C1333,27C1126,16C5637,28C3025,9C2799,22C813,12C1282,21C921,3C686,28C900,5C1140,18C640,2C1012,27C650,4C1233,17C1020,6C1883,25C695,10C741,END",,,,,,,,,,,,,,,0,0,2.508,0,,,3,3,3,3,4,1,3,2,3,2,3,1,4,3,2,3,4,5,3,2,,,,,8,2,2,2,1,1,3,29,1,5,3,,3,2,,21,,,,,,,,3
